2.000E+2	2.927E+3
2.010E+2	2.936E+3
2.020E+2	2.945E+3
2.030E+2	2.953E+3
2.040E+2	2.961E+3
2.050E+2	2.969E+3
2.060E+2	2.978E+3
2.070E+2	2.986E+3
2.080E+2	2.994E+3
2.090E+2	3.002E+3
2.100E+2	3.013E+3
2.110E+2	3.024E+3
2.120E+2	3.035E+3
2.130E+2	3.044E+3
2.140E+2	3.051E+3
2.150E+2	3.058E+3
2.160E+2	3.063E+3
2.170E+2	3.068E+3
2.180E+2	3.074E+3
2.190E+2	3.081E+3
2.200E+2	3.091E+3
2.210E+2	3.101E+3
2.220E+2	3.111E+3
2.230E+2	3.124E+3
2.240E+2	3.137E+3
2.250E+2	3.151E+3
2.260E+2	3.164E+3
2.270E+2	3.175E+3
2.280E+2	3.186E+3
2.290E+2	3.195E+3
2.300E+2	3.203E+3
2.310E+2	3.208E+3
2.320E+2	3.213E+3
2.330E+2	3.217E+3
2.340E+2	3.222E+3
2.350E+2	3.227E+3
2.360E+2	3.232E+3
2.370E+2	3.235E+3
2.380E+2	3.237E+3
2.390E+2	3.237E+3
2.400E+2	3.237E+3
2.410E+2	3.236E+3
2.420E+2	3.233E+3
2.430E+2	3.230E+3
2.440E+2	3.226E+3
2.450E+2	3.221E+3
2.460E+2	3.215E+3
2.470E+2	3.208E+3
2.480E+2	3.200E+3
2.490E+2	3.191E+3
2.500E+2	3.182E+3
2.510E+2	3.174E+3
2.520E+2	3.166E+3
2.530E+2	3.158E+3
2.540E+2	3.150E+3
2.550E+2	3.144E+3
2.560E+2	3.137E+3
2.570E+2	3.131E+3
2.580E+2	3.124E+3
2.590E+2	3.116E+3
2.600E+2	3.108E+3
2.610E+2	3.099E+3
2.620E+2	3.091E+3
2.630E+2	3.082E+3
2.640E+2	3.072E+3
2.650E+2	3.062E+3
2.660E+2	3.053E+3
2.670E+2	3.043E+3
2.680E+2	3.033E+3
2.690E+2	3.023E+3
2.700E+2	3.013E+3
2.710E+2	3.003E+3
2.720E+2	2.993E+3
2.730E+2	2.983E+3
2.740E+2	2.973E+3
2.750E+2	2.964E+3
2.760E+2	2.954E+3
2.770E+2	2.943E+3
2.780E+2	2.933E+3
2.790E+2	2.923E+3
2.800E+2	2.913E+3
2.810E+2	2.903E+3
2.820E+2	2.894E+3
2.830E+2	2.885E+3
2.840E+2	2.876E+3
2.850E+2	2.866E+3
2.860E+2	2.856E+3
2.870E+2	2.847E+3
2.880E+2	2.838E+3
2.890E+2	2.828E+3
2.900E+2	2.819E+3
2.910E+2	2.809E+3
2.920E+2	2.797E+3
2.930E+2	2.787E+3
2.940E+2	2.777E+3
2.950E+2	2.766E+3
2.960E+2	2.755E+3
2.970E+2	2.745E+3
2.980E+2	2.735E+3
2.990E+2	2.726E+3
3.000E+2	2.717E+3
3.010E+2	2.707E+3
3.020E+2	2.697E+3
3.030E+2	2.687E+3
3.040E+2	2.677E+3
3.050E+2	2.667E+3
3.060E+2	2.658E+3
3.070E+2	2.650E+3
3.080E+2	2.643E+3
3.090E+2	2.634E+3
3.100E+2	2.624E+3
3.110E+2	2.613E+3
3.120E+2	2.604E+3
3.130E+2	2.596E+3
3.140E+2	2.586E+3
3.150E+2	2.577E+3
3.160E+2	2.568E+3
3.170E+2	2.559E+3
3.180E+2	2.551E+3
3.190E+2	2.544E+3
3.200E+2	2.538E+3
3.210E+2	2.533E+3
3.220E+2	2.528E+3
3.230E+2	2.524E+3
3.240E+2	2.520E+3
3.250E+2	2.515E+3
3.260E+2	2.510E+3
3.270E+2	2.505E+3
3.280E+2	2.497E+3
3.290E+2	2.489E+3
3.300E+2	2.480E+3
3.310E+2	2.471E+3
3.320E+2	2.462E+3
3.330E+2	2.455E+3
3.340E+2	2.448E+3
3.350E+2	2.441E+3
3.360E+2	2.435E+3
3.370E+2	2.429E+3
3.380E+2	2.425E+3
3.390E+2	2.422E+3
3.400E+2	2.418E+3
3.410E+2	2.414E+3
3.420E+2	2.409E+3
3.430E+2	2.404E+3
3.440E+2	2.400E+3
3.450E+2	2.396E+3
3.460E+2	2.390E+3
3.470E+2	2.384E+3
3.480E+2	2.377E+3
3.490E+2	2.371E+3
3.500E+2	2.366E+3
3.510E+2	2.361E+3
3.520E+2	2.355E+3
3.530E+2	2.348E+3
3.540E+2	2.343E+3
3.550E+2	2.339E+3
3.560E+2	2.337E+3
3.570E+2	2.335E+3
3.580E+2	2.333E+3
3.590E+2	2.328E+3
3.600E+2	2.322E+3
3.610E+2	2.316E+3
3.620E+2	2.309E+3
3.630E+2	2.302E+3
3.640E+2	2.296E+3
3.650E+2	2.290E+3
3.660E+2	2.285E+3
3.670E+2	2.280E+3
3.680E+2	2.275E+3
3.690E+2	2.270E+3
3.700E+2	2.265E+3
3.710E+2	2.260E+3
3.720E+2	2.255E+3
3.730E+2	2.251E+3
3.740E+2	2.247E+3
3.750E+2	2.242E+3
3.760E+2	2.237E+3
3.770E+2	2.232E+3
3.780E+2	2.228E+3
3.790E+2	2.226E+3
3.800E+2	2.224E+3
3.810E+2	2.222E+3
3.820E+2	2.220E+3
3.830E+2	2.218E+3
3.840E+2	2.215E+3
3.850E+2	2.211E+3
3.860E+2	2.207E+3
3.870E+2	2.203E+3
3.880E+2	2.195E+3
3.890E+2	2.187E+3
3.900E+2	2.180E+3
3.910E+2	2.174E+3
3.920E+2	2.168E+3
3.930E+2	2.163E+3
3.940E+2	2.158E+3
3.950E+2	2.154E+3
3.960E+2	2.151E+3
3.970E+2	2.147E+3
3.980E+2	2.144E+3
3.990E+2	2.141E+3
4.000E+2	2.137E+3
4.010E+2	2.131E+3
4.020E+2	2.126E+3
4.030E+2	2.123E+3
4.040E+2	2.124E+3
4.050E+2	2.126E+3
4.060E+2	2.129E+3
4.070E+2	2.132E+3
4.080E+2	2.135E+3
4.090E+2	2.139E+3
4.100E+2	2.142E+3
4.110E+2	2.145E+3
4.120E+2	2.149E+3
4.130E+2	2.155E+3
4.140E+2	2.161E+3
4.150E+2	2.169E+3
4.160E+2	2.177E+3
4.170E+2	2.185E+3
4.180E+2	2.192E+3
4.190E+2	2.201E+3
4.200E+2	2.209E+3
4.210E+2	2.217E+3
4.220E+2	2.224E+3
4.230E+2	2.230E+3
4.240E+2	2.236E+3
4.250E+2	2.243E+3
4.260E+2	2.251E+3
4.270E+2	2.261E+3
4.280E+2	2.271E+3
4.290E+2	2.281E+3
4.300E+2	2.291E+3
4.310E+2	2.300E+3
4.320E+2	2.308E+3
4.330E+2	2.316E+3
4.340E+2	2.324E+3
4.350E+2	2.333E+3
4.360E+2	2.343E+3
4.370E+2	2.353E+3
4.380E+2	2.364E+3
4.390E+2	2.375E+3
4.400E+2	2.387E+3
4.410E+2	2.396E+3
4.420E+2	2.405E+3
4.430E+2	2.417E+3
4.440E+2	2.431E+3
4.450E+2	2.445E+3
4.460E+2	2.459E+3
4.470E+2	2.471E+3
4.480E+2	2.481E+3
4.490E+2	2.490E+3
4.500E+2	2.499E+3
4.510E+2	2.506E+3
4.520E+2	2.515E+3
4.530E+2	2.524E+3
4.540E+2	2.532E+3
4.550E+2	2.541E+3
4.560E+2	2.549E+3
4.570E+2	2.558E+3
4.580E+2	2.568E+3
4.590E+2	2.578E+3
4.600E+2	2.589E+3
4.610E+2	2.599E+3
4.620E+2	2.608E+3
4.630E+2	2.616E+3
4.640E+2	2.622E+3
4.650E+2	2.628E+3
4.660E+2	2.635E+3
4.670E+2	2.644E+3
4.680E+2	2.653E+3
4.690E+2	2.664E+3
4.700E+2	2.673E+3
4.710E+2	2.682E+3
4.720E+2	2.691E+3
4.730E+2	2.700E+3
4.740E+2	2.711E+3
4.750E+2	2.721E+3
4.760E+2	2.728E+3
4.770E+2	2.735E+3
4.780E+2	2.743E+3
4.790E+2	2.752E+3
4.800E+2	2.759E+3
4.810E+2	2.764E+3
4.820E+2	2.770E+3
4.830E+2	2.777E+3
4.840E+2	2.785E+3
4.850E+2	2.792E+3
4.860E+2	2.798E+3
4.870E+2	2.806E+3
4.880E+2	2.818E+3
4.890E+2	2.834E+3
4.900E+2	2.853E+3
4.910E+2	2.871E+3
4.920E+2	2.890E+3
4.930E+2	2.909E+3
4.940E+2	2.926E+3
4.950E+2	2.942E+3
4.960E+2	2.955E+3
4.970E+2	2.965E+3
4.980E+2	2.975E+3
4.990E+2	2.981E+3
5.000E+2	2.987E+3
5.010E+2	2.992E+3
5.020E+2	2.997E+3
5.030E+2	3.003E+3
5.040E+2	3.009E+3
5.050E+2	3.016E+3
5.060E+2	3.024E+3
5.070E+2	3.031E+3
5.080E+2	3.039E+3
5.090E+2	3.047E+3
5.100E+2	3.057E+3
5.110E+2	3.066E+3
5.120E+2	3.075E+3
5.130E+2	3.083E+3
5.140E+2	3.091E+3
5.150E+2	3.100E+3
5.160E+2	3.108E+3
5.170E+2	3.116E+3
5.180E+2	3.122E+3
5.190E+2	3.127E+3
5.200E+2	3.132E+3
5.210E+2	3.137E+3
5.220E+2	3.143E+3
5.230E+2	3.150E+3
5.240E+2	3.157E+3
5.250E+2	3.164E+3
5.260E+2	3.172E+3
5.270E+2	3.181E+3
5.280E+2	3.190E+3
5.290E+2	3.198E+3
5.300E+2	3.206E+3
5.310E+2	3.214E+3
5.320E+2	3.223E+3
5.330E+2	3.235E+3
5.340E+2	3.246E+3
5.350E+2	3.258E+3
5.360E+2	3.271E+3
5.370E+2	3.283E+3
5.380E+2	3.295E+3
5.390E+2	3.308E+3
5.400E+2	3.320E+3
5.410E+2	3.331E+3
5.420E+2	3.342E+3
5.430E+2	3.354E+3
5.440E+2	3.366E+3
5.450E+2	3.378E+3
